Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX03861,2014-07-13 13:58:29.758686,9916,S4,C9,LA,16.09860035032616,53.783390748714254,"(35.3266, -106.7494)",1550,110,Pending,Paid,1,4,1,0x598d,Triggered,1
TX03862,2014-07-12 13:58:29.759685,9073,S2,C1,SF,12.623122625563338,46.96997231435253,"(37.0017, -105.7606)",1957,171,Delivered,Overdue,1,10,1,0x137a,Active,1
TX03863,2014-07-11 13:58:29.759685,9703,S6,C7,SF,6.706744960707242,60.02228779697779,"(34.2428, -116.6823)",1194,180,Pending,Overdue,7,14,1,0x38ab,Triggered,0
TX03864,2014-07-10 13:58:29.759685,9260,S9,C10,Chicago,8.320021739262675,71.25970637224478,"(34.0394, -89.44)",2865,52,Shipped,Overdue,8,12,1,0xd49a,Active,0
TX03865,2014-07-09 13:58:29.759685,9355,S1,C7,NY,19.980786080897637,54.85353905379153,"(39.316, -116.9342)",1203,52,Pending,Paid,2,9,1,0x7d7f,Triggered,0
TX03866,2014-07-08 13:58:29.759685,9581,S7,C8,NY,17.09043090175369,66.08184571505495,"(36.5215, -107.2644)",2192,132,Shipped,Paid,3,3,0,0x76f5,Triggered,1
TX03867,2014-07-07 13:58:29.759685,9601,S6,C6,NY,10.248042286513838,52.16897212429143,"(37.6288, -103.8586)",1156,53,Pending,Overdue,8,11,1,0x6dfd,Active,0
TX03868,2014-07-06 13:58:29.759685,9259,S3,C8,SF,13.138322459230158,68.79049239879785,"(40.5641, -80.2794)",2735,108,Delivered,Paid,6,14,1,0xccb0,Active,1
TX03869,2014-07-05 13:58:29.759685,9637,S1,C1,SF,11.240257383508897,66.74895494333677,"(35.6483, -114.5551)",1969,84,Delivered,Paid,6,9,0,0xd535,Triggered,1
TX03870,2014-07-04 13:58:29.759685,9742,S4,C1,NY,5.545843481012847,67.2301920569044,"(40.7144, -97.4327)",1784,102,Pending,Paid,6,1,1,0xd849,Triggered,0
TX03871,2014-07-03 13:58:29.759685,9294,S9,C9,SF,16.680155138193598,65.83630570376101,"(36.595, -117.6873)",1904,193,Pending,Overdue,5,0,0,0x2145,Triggered,0
TX03872,2014-07-02 13:58:29.759685,9930,S2,C4,NY,15.754791698348411,46.25249332763593,"(38.849, -110.6523)",2910,169,Delivered,Overdue,4,10,0,0xd8d3,Completed,1
TX03873,2014-07-01 13:58:29.759685,9640,S3,C3,Chicago,11.132034717438165,75.51963938699635,"(34.3015, -99.9836)",1489,162,Shipped,Paid,3,3,0,0xbd6e,Active,1
TX03874,2014-06-30 13:58:29.759685,9791,S2,C6,LA,17.68845705320941,63.43010932024827,"(38.7771, -112.288)",1505,117,Pending,Paid,8,12,0,0x5830,Active,0
TX03875,2014-06-29 13:58:29.759685,9312,S2,C10,NY,13.021086423338216,55.29548240085483,"(39.2116, -111.5)",2806,162,Pending,Paid,3,1,0,0x9917,Active,1
TX03876,2014-06-28 13:58:29.759685,9611,S10,C9,SF,5.978126591177052,46.893411934098125,"(34.1659, -113.298)",1003,70,Pending,Overdue,8,8,0,0x73da,Completed,1
TX03877,2014-06-27 13:58:29.759685,9837,S8,C10,Chicago,8.89109435370322,71.34324399958338,"(38.696, -91.4111)",1660,138,Shipped,Paid,1,14,1,0xfef2,Active,1
TX03878,2014-06-26 13:58:29.759685,9808,S3,C4,SF,11.926592541287691,60.36193173704087,"(40.9183, -117.1923)",2606,52,Delivered,Overdue,9,14,1,0xd9c4,Active,1
TX03879,2014-06-25 13:58:29.759685,9181,S7,C9,SF,6.551738580661957,45.89172324266996,"(41.6237, -96.5134)",2967,105,Pending,Paid,2,1,0,0x6f2b,Triggered,1
TX03880,2014-06-24 13:58:29.759685,9685,S8,C5,SF,13.566217892943575,76.85683422927647,"(35.9647, -103.5563)",1903,195,Shipped,Overdue,2,1,0,0xa332,Triggered,1
TX03881,2014-06-23 13:58:29.759685,9827,S3,C7,NY,6.808522425251022,44.243297232137884,"(34.4454, -115.0459)",1557,133,Delivered,Overdue,2,5,0,0x5b33,Active,0
TX03882,2014-06-22 13:58:29.759685,9363,S2,C3,Chicago,8.007622782263727,60.968847817564125,"(41.0592, -115.2341)",1723,64,Shipped,Overdue,5,5,1,0xfdc8,Triggered,0
TX03883,2014-06-21 13:58:29.759685,9187,S8,C3,NY,18.409754920073425,64.42325587160792,"(34.4467, -93.0779)",2670,79,Shipped,Paid,2,3,0,0x1446,Completed,1
TX03884,2014-06-20 13:58:29.759685,9568,S3,C3,LA,19.997185820618512,79.95938380588693,"(37.0619, -101.7332)",2133,113,Pending,Paid,3,2,0,0x0579,Active,0
TX03885,2014-06-19 13:58:29.759685,9542,S7,C8,NY,13.253800160700301,45.63662839050026,"(34.9622, -118.0124)",2221,112,Delivered,Overdue,5,13,1,0xe807,Completed,0
TX03886,2014-06-18 13:58:29.759685,9595,S1,C6,LA,14.294729151976473,64.54240789034571,"(40.9258, -102.4708)",1392,56,Delivered,Overdue,9,3,0,0xa92b,Active,1
TX03887,2014-06-17 13:58:29.759685,9663,S6,C9,Chicago,16.961467203896454,59.068631779174304,"(34.8809, -110.9885)",1973,135,Shipped,Paid,9,4,0,0x14f1,Completed,0
TX03888,2014-06-16 13:58:29.759685,9984,S9,C9,Chicago,15.44209244306134,50.284583375049365,"(34.8233, -98.4859)",1431,121,Pending,Paid,7,7,0,0x77c9,Triggered,1
TX03889,2014-06-15 13:58:29.759685,9547,S3,C8,NY,7.736998169820746,77.68840679422259,"(40.428, -102.2931)",1099,72,Shipped,Paid,8,1,0,0xc518,Active,1
TX03890,2014-06-14 13:58:29.759685,9724,S7,C1,NY,11.175072868076665,71.63374732247209,"(38.9592, -89.6049)",1051,125,Pending,Overdue,1,13,1,0x937b,Active,1
TX03891,2014-06-13 13:58:29.759685,9925,S6,C6,SF,13.026747783626007,71.0823114369164,"(39.6966, -92.7511)",2436,55,Pending,Paid,2,12,0,0xef26,Completed,1
TX03892,2014-06-12 13:58:29.759685,9407,S8,C4,LA,10.395679882200621,75.96744181288597,"(38.4327, -98.4727)",2026,63,Pending,Paid,2,12,1,0xd479,Triggered,1
TX03893,2014-06-11 13:58:29.759685,9875,S3,C4,SF,7.641592546366924,69.00176250307882,"(37.7888, -105.0181)",1620,77,Shipped,Overdue,7,9,1,0x7520,Completed,0
TX03894,2014-06-10 13:58:29.759685,9617,S3,C3,SF,16.04170016092059,60.269578438655124,"(38.0363, -98.4424)",2182,54,Shipped,Paid,5,5,1,0x5348,Triggered,0
TX03895,2014-06-09 13:58:29.759685,9413,S4,C9,Chicago,7.982696076190367,55.66146020079811,"(36.5554, -106.4483)",2367,105,Pending,Overdue,5,6,1,0x99aa,Completed,0
TX03896,2014-06-08 13:58:29.759685,9341,S3,C2,NY,8.907288930527061,68.16534107853744,"(37.5685, -83.8628)",2086,170,Delivered,Paid,6,13,0,0x92a8,Completed,0
TX03897,2014-06-07 13:58:29.759685,9219,S9,C1,Chicago,9.297794226926488,64.11247211007101,"(35.9816, -81.9572)",2175,181,Pending,Overdue,6,2,1,0x93f0,Triggered,0
TX03898,2014-06-06 13:58:29.759685,9902,S4,C10,NY,7.426688457139513,61.71505906747829,"(39.7917, -108.2149)",2199,78,Shipped,Overdue,3,12,1,0x7b5e,Active,0
TX03899,2014-06-05 13:58:29.759685,9162,S6,C3,Chicago,17.74327434492999,63.56228600981543,"(34.1106, -116.5431)",1099,160,Shipped,Overdue,5,4,1,0x04e4,Active,0
TX03900,2014-06-04 13:58:29.759685,9950,S8,C4,Chicago,14.159244782970442,66.2139037047771,"(41.063, -83.6883)",2826,163,Delivered,Paid,3,12,0,0xa870,Active,1
TX03901,2014-06-03 13:58:29.759685,9219,S8,C4,Chicago,17.521221949882083,78.7481677076823,"(37.0366, -117.2233)",2909,56,Delivered,Paid,3,13,0,0xa936,Active,0
TX03902,2014-06-02 13:58:29.759685,9269,S5,C6,LA,12.405939702636637,70.12632246380761,"(40.4891, -108.5141)",2560,197,Shipped,Overdue,4,1,0,0xcddb,Triggered,1
TX03903,2014-06-01 13:58:29.759685,9631,S5,C1,Chicago,12.793445601811031,47.057307534707135,"(41.6249, -96.4696)",1183,113,Shipped,Paid,5,2,0,0xa0c9,Active,1
TX03904,2014-05-31 13:58:29.759685,9905,S6,C1,LA,14.242169452015464,58.67075111462657,"(39.7214, -99.2182)",1358,161,Delivered,Paid,8,1,0,0x3987,Active,0
TX03905,2014-05-30 13:58:29.759685,9847,S10,C2,Chicago,10.56379315896053,67.12966703729803,"(34.2215, -117.1573)",2270,92,Shipped,Overdue,6,9,1,0x3dbe,Completed,1
TX03906,2014-05-29 13:58:29.759685,9399,S7,C4,NY,12.448761422466553,47.02615736521387,"(41.8079, -101.449)",1532,149,Pending,Paid,7,10,1,0x8836,Triggered,0
TX03907,2014-05-28 13:58:29.759685,9181,S10,C7,LA,13.203726936015228,77.3082626057769,"(35.4654, -87.5867)",1654,109,Delivered,Overdue,1,12,0,0x3ee1,Completed,0
TX03908,2014-05-27 13:58:29.759685,9990,S7,C6,NY,19.303136542658766,43.08101178071711,"(41.0575, -107.9857)",2761,89,Shipped,Overdue,1,0,1,0x14b3,Triggered,0
TX03909,2014-05-26 13:58:29.759685,9617,S4,C9,NY,18.243621977367955,64.43932836503683,"(38.569, -108.9576)",2992,116,Delivered,Paid,4,7,0,0x3246,Active,1
TX03910,2014-05-25 13:58:29.759685,9728,S6,C7,NY,6.938687712117843,79.03741387399577,"(40.5804, -116.094)",2154,86,Shipped,Overdue,8,2,0,0x7fa1,Triggered,1
TX03911,2014-05-24 13:58:29.759685,9204,S7,C5,LA,5.619237001887757,69.11473173068913,"(36.9802, -102.9047)",2912,148,Shipped,Overdue,2,6,1,0xa5f4,Active,1
TX03912,2014-05-23 13:58:29.759685,9581,S5,C6,SF,15.205009276372685,67.09032697263733,"(39.0954, -111.9806)",2033,108,Delivered,Paid,9,2,1,0x0dea,Triggered,1
TX03913,2014-05-22 13:58:29.759685,9555,S5,C10,LA,5.73797999967316,79.89681616804333,"(37.8001, -95.1579)",1177,69,Shipped,Overdue,5,6,0,0xbc5d,Active,0
TX03914,2014-05-21 13:58:29.759685,9840,S2,C9,SF,5.905265974289871,71.67189712214606,"(41.127, -96.3006)",1718,107,Pending,Overdue,8,7,0,0x0299,Triggered,0
TX03915,2014-05-20 13:58:29.759685,9812,S7,C1,LA,7.388950952662142,78.81173727783859,"(35.0554, -115.4399)",1508,170,Pending,Overdue,4,11,1,0x9be9,Triggered,1
TX03916,2014-05-19 13:58:29.759685,9227,S6,C9,Chicago,10.27560636300101,67.95568905165757,"(41.3931, -75.9149)",2149,187,Pending,Paid,6,13,1,0x2d3a,Active,0
TX03917,2014-05-18 13:58:29.759685,9695,S1,C6,SF,11.524941677768133,66.61835097069974,"(35.3363, -86.1891)",2871,108,Shipped,Overdue,1,14,1,0x85ef,Active,0
TX03918,2014-05-17 13:58:29.759685,9618,S4,C4,Chicago,12.790670520716551,70.50269911300481,"(36.0057, -82.5188)",2548,166,Pending,Paid,6,5,1,0xea1f,Triggered,1
TX03919,2014-05-16 13:58:29.759685,9595,S3,C5,SF,19.884322894582606,47.55016012997484,"(34.7729, -100.3296)",2067,198,Pending,Paid,7,8,1,0xa21e,Completed,1
TX03920,2014-05-15 13:58:29.759685,9849,S3,C1,LA,10.7784913206813,72.23139968073671,"(38.7686, -81.6374)",2771,92,Pending,Overdue,3,0,1,0xb16a,Triggered,1
TX03921,2014-05-14 13:58:29.759685,9249,S7,C7,LA,8.641296447796407,78.8056131559414,"(40.8538, -111.7067)",2408,92,Delivered,Paid,5,0,0,0x4117,Triggered,1
TX03922,2014-05-13 13:58:29.759685,9874,S10,C8,SF,13.628786128770935,64.46573099025217,"(41.7369, -91.2651)",2710,152,Delivered,Paid,8,1,1,0xcf15,Completed,1
TX03923,2014-05-12 13:58:29.759685,9440,S4,C5,Chicago,8.227264289105074,40.49421371973957,"(39.2702, -79.9953)",2273,178,Pending,Paid,9,13,0,0xdb50,Triggered,1
TX03924,2014-05-11 13:58:29.759685,9532,S8,C2,NY,19.10815147687827,42.8836956737957,"(36.5624, -101.3152)",2078,176,Shipped,Paid,6,14,1,0xbede,Completed,0
TX03925,2014-05-10 13:58:29.759685,9195,S9,C8,SF,8.888814530683538,49.38828889441816,"(41.8799, -119.2558)",2696,156,Pending,Paid,2,3,1,0x19d3,Triggered,0
TX03926,2014-05-09 13:58:29.759685,9689,S3,C10,SF,19.849012034799074,59.643906528172224,"(40.9373, -82.0872)",1967,112,Delivered,Paid,5,12,0,0x50ea,Completed,1
TX03927,2014-05-08 13:58:29.759685,9928,S5,C7,Chicago,11.280022855712682,56.55023292791451,"(36.0993, -83.0237)",1271,67,Shipped,Paid,9,5,1,0x0784,Triggered,1
TX03928,2014-05-07 13:58:29.759685,9986,S4,C10,NY,17.190290110456274,79.16848002156343,"(36.6419, -91.696)",1559,76,Pending,Overdue,3,8,0,0xa6e7,Triggered,1
TX03929,2014-05-06 13:58:29.759685,9518,S10,C9,SF,14.724204875686551,77.82350620471229,"(37.575, -115.4402)",2314,93,Pending,Overdue,6,4,0,0xd962,Active,1
TX03930,2014-05-05 13:58:29.759685,9069,S6,C4,NY,19.002412616671037,55.708899585596505,"(41.1629, -95.4633)",2074,110,Shipped,Paid,6,8,1,0x0c50,Active,1
TX03931,2014-05-04 13:58:29.759685,9638,S10,C9,NY,14.381404293630274,71.77265917107351,"(37.8545, -80.4226)",2979,189,Delivered,Overdue,2,4,0,0x592f,Active,1
TX03932,2014-05-03 13:58:29.759685,9398,S4,C4,LA,13.718269691627759,65.45453394935525,"(36.6242, -94.3346)",1845,154,Delivered,Paid,3,1,1,0x7987,Completed,0
TX03933,2014-05-02 13:58:29.759685,9977,S8,C3,Chicago,14.792786668527686,49.725427168495685,"(41.0582, -104.5704)",2640,65,Pending,Overdue,9,8,1,0x35b2,Triggered,1
TX03934,2014-05-01 13:58:29.759685,9671,S3,C3,SF,16.796982982168174,77.2470902363865,"(40.3483, -96.8533)",2370,198,Delivered,Paid,9,8,0,0xca26,Active,0
TX03935,2014-04-30 13:58:29.759685,9759,S5,C10,SF,18.48262448286212,50.380702783210154,"(35.2621, -118.1734)",1427,149,Pending,Overdue,9,6,1,0xbda0,Triggered,1
TX03936,2014-04-29 13:58:29.759685,9202,S1,C2,NY,9.002223501447373,74.81373581512462,"(39.8138, -108.2156)",1943,166,Pending,Paid,2,14,0,0x53e5,Active,1
TX03937,2014-04-28 13:58:29.759685,9147,S6,C10,SF,8.013306378201655,65.5056291988666,"(40.5258, -111.4982)",2408,172,Pending,Overdue,3,3,0,0xd89e,Completed,1
TX03938,2014-04-27 13:58:29.759685,9471,S5,C3,NY,5.515245434989695,64.84508436233347,"(38.5429, -115.7939)",1753,62,Pending,Overdue,9,4,1,0x6190,Triggered,0
TX03939,2014-04-26 13:58:29.759685,9654,S8,C8,SF,10.551188045654003,73.5363997106404,"(39.8861, -85.5434)",2898,177,Shipped,Overdue,8,14,0,0x4c8d,Triggered,0
TX03940,2014-04-25 13:58:29.759685,9943,S9,C8,Chicago,17.69277534257076,59.77240820938292,"(41.3324, -94.7388)",1349,57,Pending,Paid,4,0,1,0x7098,Completed,1
TX03941,2014-04-24 13:58:29.759685,9198,S8,C2,SF,6.047861429553299,74.13495797878517,"(34.8515, -82.7506)",1290,185,Shipped,Paid,7,5,0,0x3aff,Triggered,1
TX03942,2014-04-23 13:58:29.759685,9916,S8,C2,NY,13.077801146950277,62.00913845567135,"(36.5112, -79.5183)",1510,147,Pending,Overdue,5,8,0,0xebd3,Active,1
TX03943,2014-04-22 13:58:29.759685,9425,S3,C2,NY,15.421829543465966,79.38591446223839,"(41.8227, -114.038)",2929,167,Shipped,Overdue,2,14,0,0x90c9,Triggered,0
TX03944,2014-04-21 13:58:29.759685,9665,S4,C10,SF,17.552795496815875,66.39720216291622,"(34.6637, -79.6078)",1350,70,Shipped,Paid,7,9,0,0x5aaf,Completed,1
TX03945,2014-04-20 13:58:29.759685,9491,S4,C7,SF,13.751454829632447,54.96242299676697,"(41.191, -93.6661)",2547,190,Pending,Paid,8,12,1,0x0810,Active,1
TX03946,2014-04-19 13:58:29.759685,9887,S5,C6,NY,7.794800152894291,70.53455909315622,"(41.105, -78.1265)",2639,99,Shipped,Paid,4,5,1,0x2c5b,Triggered,1
TX03947,2014-04-18 13:58:29.759685,9895,S9,C1,LA,19.46804387327336,60.39589199843722,"(38.4431, -89.1062)",1546,53,Shipped,Overdue,8,8,0,0x2bda,Triggered,0
TX03948,2014-04-17 13:58:29.759685,9141,S9,C2,LA,6.419772656030569,72.24099993702487,"(38.9086, -112.143)",1225,175,Delivered,Paid,7,10,0,0x6bce,Active,1
TX03949,2014-04-16 13:58:29.759685,9312,S10,C1,SF,16.53499417695437,73.33850667441132,"(37.4899, -89.3377)",1678,198,Pending,Paid,3,1,0,0x1a51,Triggered,1
TX03950,2014-04-15 13:58:29.759685,9164,S1,C7,Chicago,6.298388357649629,64.67652765211608,"(38.8822, -110.3206)",2663,122,Delivered,Paid,3,4,1,0x3e4f,Active,1
TX03951,2014-04-14 13:58:29.759685,9313,S8,C6,SF,7.151286615216728,74.88753705243954,"(41.2781, -84.7169)",2375,154,Pending,Overdue,3,11,1,0x22df,Active,1
TX03952,2014-04-13 13:58:29.759685,9020,S1,C2,Chicago,18.473233905424173,56.137080961955405,"(34.5477, -104.5165)",1715,134,Shipped,Overdue,3,2,1,0x68e0,Triggered,1
TX03953,2014-04-12 13:58:29.759685,9081,S2,C2,SF,16.2961198790264,42.295080454155396,"(41.9643, -102.4585)",1428,181,Pending,Paid,7,6,0,0xd246,Active,0
TX03954,2014-04-11 13:58:29.759685,9580,S7,C2,NY,10.482624068479751,66.50592701832825,"(39.3074, -115.4695)",1795,113,Shipped,Paid,5,1,1,0xab60,Active,0
TX03955,2014-04-10 13:58:29.759685,9130,S8,C8,SF,14.580865349843059,70.57807224918676,"(36.4874, -80.3076)",1722,129,Pending,Overdue,4,0,1,0xb530,Completed,0
TX03956,2014-04-09 13:58:29.759685,9598,S1,C7,Chicago,11.858708325660416,42.91206055557523,"(38.0843, -82.8699)",2943,74,Delivered,Overdue,8,9,0,0xc601,Completed,1
TX03957,2014-04-08 13:58:29.759685,9729,S3,C1,Chicago,5.998066413444706,70.83638967520871,"(34.0613, -90.0237)",1915,56,Delivered,Paid,9,6,1,0x78f0,Completed,1
TX03958,2014-04-07 13:58:29.759685,9932,S7,C4,SF,15.816914245080437,65.56646778175693,"(36.3994, -81.2651)",1469,175,Pending,Paid,3,7,0,0x701a,Triggered,0
TX03959,2014-04-06 13:58:29.759685,9983,S9,C4,SF,16.4488358560423,44.65644983135767,"(41.5524, -89.0571)",1522,54,Pending,Paid,6,5,1,0xc379,Active,0
TX03960,2014-04-05 13:58:29.759685,9304,S8,C7,LA,18.235120792280245,61.597605345040286,"(35.1686, -98.9352)",2307,89,Shipped,Overdue,4,2,1,0x6ddd,Active,1
TX03961,2014-04-04 13:58:29.759685,9914,S8,C2,SF,13.1095601991692,44.34968417626103,"(37.716, -82.6366)",1743,70,Delivered,Overdue,5,9,1,0xa017,Active,0
TX03962,2014-04-03 13:58:29.759685,9370,S9,C4,SF,15.097069265021839,52.86474998909205,"(37.6849, -105.0314)",1019,199,Delivered,Paid,7,2,1,0x4ed4,Active,1
TX03963,2014-04-02 13:58:29.759685,9856,S10,C1,NY,11.570756275623019,72.1593970496209,"(38.8908, -90.8813)",2988,140,Shipped,Overdue,4,2,0,0xa963,Active,0
TX03964,2014-04-01 13:58:29.759685,9852,S3,C4,Chicago,9.783638886617396,44.03156126772595,"(40.4796, -79.4801)",2778,110,Delivered,Overdue,8,10,0,0x02cd,Active,0
TX03965,2014-03-31 13:58:29.759685,9383,S8,C1,LA,11.17549992782164,58.375512444161686,"(41.1197, -91.7974)",2982,128,Shipped,Overdue,3,4,1,0x4e82,Triggered,1
TX03966,2014-03-30 13:58:29.759685,9907,S1,C2,NY,18.676285349967316,64.22852008331574,"(38.1942, -83.945)",2395,168,Delivered,Paid,7,9,0,0x27ea,Triggered,1
TX03967,2014-03-29 13:58:29.759685,9444,S8,C2,SF,7.46256927566283,77.62045791610979,"(36.4543, -85.8931)",2337,180,Shipped,Overdue,3,14,0,0x8660,Active,1
TX03968,2014-03-28 13:58:29.759685,9424,S7,C10,Chicago,8.727497264308184,69.49061912271696,"(38.0488, -114.4357)",1807,160,Delivered,Paid,2,13,1,0x2283,Active,1
TX03969,2014-03-27 13:58:29.759685,9160,S8,C3,SF,14.092861870665981,45.56988694696823,"(40.0229, -90.8189)",2798,105,Pending,Paid,8,12,1,0xef1c,Completed,0
TX03970,2014-03-26 13:58:29.759685,9177,S1,C8,SF,6.744219823417793,78.7547413215749,"(34.6594, -99.7334)",1853,160,Pending,Overdue,2,3,0,0x8f7f,Active,1
TX03971,2014-03-25 13:58:29.759685,9628,S6,C6,SF,18.377967674786404,59.11830564760933,"(37.892, -90.592)",2444,122,Pending,Paid,9,11,1,0x4a43,Triggered,0
TX03972,2014-03-24 13:58:29.759685,9707,S7,C6,SF,5.7085455779489385,54.78869554275006,"(39.4279, -111.4263)",2791,75,Pending,Paid,5,9,0,0xc37c,Completed,1
TX03973,2014-03-23 13:58:29.759685,9894,S5,C9,Chicago,16.329684398973594,45.14844827501236,"(34.2696, -84.2667)",2000,67,Pending,Paid,4,9,0,0xa592,Active,1
TX03974,2014-03-22 13:58:29.759685,9489,S5,C8,NY,10.605920707239498,77.33929033124194,"(41.8528, -77.6691)",1412,121,Delivered,Overdue,9,8,0,0xf2ea,Triggered,0
TX03975,2014-03-21 13:58:29.759685,9326,S7,C2,SF,5.767483604171916,63.448237413580344,"(38.0064, -96.198)",1075,64,Pending,Overdue,8,13,0,0x2a25,Completed,0
TX03976,2014-03-20 13:58:29.759685,9597,S3,C6,SF,17.643918405781058,79.5195010242306,"(41.4446, -95.5134)",2372,95,Delivered,Paid,2,0,0,0xefed,Completed,1
TX03977,2014-03-19 13:58:29.759685,9288,S6,C1,LA,14.606903520206828,46.954635011495625,"(36.2213, -89.5084)",1419,71,Delivered,Overdue,5,13,0,0xa5e3,Completed,0
TX03978,2014-03-18 13:58:29.759685,9592,S7,C9,LA,5.132880637222077,61.83342314071313,"(37.8176, -84.675)",1546,95,Pending,Paid,1,12,1,0xc237,Completed,1
TX03979,2014-03-17 13:58:29.759685,9663,S1,C4,Chicago,9.012992725769198,44.39544790732815,"(40.2665, -77.8819)",1618,53,Pending,Overdue,2,8,0,0xaee9,Active,0
TX03980,2014-03-16 13:58:29.759685,9572,S2,C4,SF,10.280684115875362,60.971033073088336,"(35.1026, -96.5402)",2685,70,Shipped,Overdue,5,11,1,0x67a0,Completed,0
TX03981,2014-03-15 13:58:29.759685,9572,S4,C9,SF,9.838672233489067,75.59167295569176,"(40.2869, -100.4321)",2297,95,Shipped,Overdue,3,7,1,0xa56f,Active,1
TX03982,2014-03-14 13:58:29.759685,9353,S8,C3,SF,12.47513043544463,44.372834079466045,"(39.0151, -83.2336)",2464,138,Pending,Paid,1,5,0,0xa1db,Completed,0
TX03983,2014-03-13 13:58:29.759685,9027,S10,C5,Chicago,12.902044368152687,50.78595229768567,"(37.7869, -101.6273)",2109,72,Shipped,Paid,7,8,1,0x0dbd,Completed,1
TX03984,2014-03-12 13:58:29.759685,9953,S6,C1,Chicago,10.951310266897373,67.29607648826122,"(35.4445, -82.8953)",1594,66,Delivered,Paid,7,5,1,0x8ad9,Triggered,1
TX03985,2014-03-11 13:58:29.759685,9042,S1,C6,SF,9.976555081667854,43.0514814432009,"(40.3662, -86.5582)",1545,145,Pending,Overdue,3,6,1,0x7aee,Completed,0
TX03986,2014-03-10 13:58:29.759685,9680,S10,C3,SF,12.56613992435083,58.159396978980624,"(37.1465, -93.7564)",2480,115,Pending,Paid,7,3,0,0xafbb,Completed,0
TX03987,2014-03-09 13:58:29.759685,9422,S5,C1,Chicago,5.5042310694299,53.32246510790583,"(34.9919, -105.6217)",1329,178,Shipped,Overdue,5,5,1,0xe5db,Active,0
TX03988,2014-03-08 13:58:29.759685,9597,S7,C10,SF,14.67802640047422,73.52592775056144,"(37.4842, -118.0407)",2106,84,Delivered,Overdue,8,14,1,0x6761,Triggered,1
TX03989,2014-03-07 13:58:29.759685,9176,S6,C6,NY,14.089737753554669,41.963039724648176,"(34.8287, -82.6624)",2637,109,Delivered,Paid,2,12,0,0x7a6c,Triggered,0
TX03990,2014-03-06 13:58:29.759685,9528,S9,C10,NY,9.188296995877243,74.5358187097508,"(41.7696, -105.5104)",2544,55,Delivered,Overdue,7,2,1,0xaa6f,Triggered,0
TX03991,2014-03-05 13:58:29.759685,9609,S8,C2,Chicago,7.692731705009557,68.14528144777343,"(34.8539, -77.9073)",1818,167,Shipped,Overdue,3,11,1,0xedc8,Triggered,1
TX03992,2014-03-04 13:58:29.759685,9965,S4,C8,NY,6.094774589419022,51.887621110373544,"(41.3145, -90.5404)",2563,133,Delivered,Overdue,4,4,0,0xe3d4,Triggered,0
TX03993,2014-03-03 13:58:29.759685,9493,S5,C2,LA,13.810156269591673,47.910741379739754,"(36.7087, -114.9343)",1221,75,Delivered,Paid,1,9,1,0xd5bd,Triggered,0
TX03994,2014-03-02 13:58:29.759685,9197,S7,C4,SF,13.533504088778031,78.00705351621505,"(41.5159, -78.5829)",2816,123,Delivered,Overdue,7,3,1,0x5ae1,Completed,0
TX03995,2014-03-01 13:58:29.759685,9609,S8,C3,LA,12.999771351658298,62.15631933234448,"(39.9456, -77.9751)",2233,53,Delivered,Overdue,8,3,0,0x7389,Triggered,1
TX03996,2014-02-28 13:58:29.759685,9576,S5,C9,LA,19.784274022807264,53.791104942733455,"(35.1181, -115.0838)",2459,152,Pending,Paid,2,1,0,0xefbc,Active,0
TX03997,2014-02-27 13:58:29.759685,9841,S9,C2,LA,12.973161665322799,41.77874022076456,"(35.5363, -110.3028)",2023,58,Shipped,Overdue,5,5,1,0x6729,Completed,0
TX03998,2014-02-26 13:58:29.759685,9852,S10,C3,NY,15.826860949545363,46.63137001955279,"(40.6174, -78.5219)",1537,118,Delivered,Paid,5,2,0,0x8fc6,Completed,1
TX03999,2014-02-25 13:58:29.759685,9516,S4,C7,SF,6.693774077503979,63.926600602500244,"(35.7247, -99.1787)",1146,58,Pending,Paid,8,6,1,0x48c0,Triggered,0
TX04000,2014-02-24 13:58:29.759685,9513,S4,C4,SF,9.48456183778345,60.524383874175584,"(37.6359, -111.9959)",2014,74,Pending,Overdue,3,8,1,0x3dc3,Triggered,0
TX04001,2014-02-23 13:58:29.759685,9021,S8,C6,Chicago,9.131699223919576,70.30440466238187,"(40.8268, -96.4878)",2242,89,Pending,Overdue,2,11,0,0x81d8,Triggered,0
TX04002,2014-02-22 13:58:29.759685,9111,S1,C3,LA,13.639632587870127,73.39350292154928,"(38.5299, -108.3707)",2891,74,Delivered,Overdue,2,14,0,0xc075,Triggered,0
TX04003,2014-02-21 13:58:29.759685,9056,S8,C1,NY,9.96219842535611,55.886992106079255,"(38.4733, -84.3357)",1067,100,Delivered,Overdue,1,0,0,0xe811,Active,0
TX04004,2014-02-20 13:58:29.759685,9065,S5,C6,LA,14.61599640305075,44.03719663305715,"(36.4395, -114.9017)",1304,170,Pending,Overdue,7,5,1,0xf847,Triggered,0
TX04005,2014-02-19 13:58:29.759685,9841,S1,C4,LA,15.351346088025544,71.66119040285838,"(38.6723, -91.3876)",1025,195,Pending,Paid,6,6,1,0x4071,Active,0
